Date,locSpecial,locPremium,locWellMilled,locRegular,impSpecial,impPremium,impWellMilled,impRegular,fuel,exchange
2023-05-16,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,56.06800079345703
2023-05-17,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,56.18299865722656
2023-05-18,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,56.01800155639648
2023-05-19,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,55.81000137329102
2023-05-20,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,
2023-05-21,60.0,54.0,48.0,42.0,54.0,52.0,46.0,44.0,,
2023-05-22,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,68.2,55.63899993896484
2023-05-23,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,55.55599975585938
2023-05-24,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,55.81800079345703
2023-05-25,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,55.70000076293945
2023-05-26,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.08000183105469
2023-05-27,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-05-28,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-05-29,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,68.2,55.91500091552734
2023-05-30,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.12599945068359
2023-05-31,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.34999847412109
2023-06-01,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.34099960327148
2023-06-02,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.06600189208984
2023-06-03,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-06-04,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-06-05,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,67.6,56.01300048828125
2023-06-06,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.02199935913086
2023-06-07,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.09700012207031
2023-06-08,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.1349983215332
2023-06-09,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.06000137329102
2023-06-10,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-06-11,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,
2023-06-12,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,68.7,56.06999969482422
2023-06-13,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,56.06600189208984
2023-06-14,60.0,54.0,50.0,43.0,54.0,52.0,46.0,44.0,,55.89699935913086
2023-06-15,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.93099975585938
2023-06-16,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.7760009765625
2023-06-17,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,
2023-06-18,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,
2023-06-19,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,68.7,55.70500183105469
2023-06-20,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.72299957275391
2023-06-21,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.55199813842773
2023-06-22,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.58499908447266
2023-06-23,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,55.54800033569336
2023-06-24,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,
2023-06-25,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,,
2023-06-26,62.0,56.0,52.0,44.0,54.0,54.0,48.0,46.0,68.7,55.75500106811523
2023-06-27,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.68399810791016
2023-06-28,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.14599990844727
2023-06-29,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.27500152587891
2023-06-30,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.43999862670898
2023-07-01,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,
2023-07-02,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,
2023-07-03,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,68.7,55.26399993896484
2023-07-04,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.25799942016602
2023-07-05,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.27000045776367
2023-07-06,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.45999908447266
2023-07-07,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,55.65499877929688
2023-07-08,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,
2023-07-09,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,,
2023-07-10,64.0,58.0,54.0,46.0,56.0,56.0,50.0,48.0,68.7,55.52199935913086
2023-07-11,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,55.54899978637695
2023-07-12,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,55.26499938964844
2023-07-13,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,54.51499938964844
2023-07-14,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,54.34000015258789
2023-07-15,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,
2023-07-16,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,
2023-07-17,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,70.8,54.34000015258789
2023-07-18,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,54.375
2023-07-19,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,54.35200119018555
2023-07-20,65.0,60.0,55.0,48.0,58.0,58.0,52.0,50.0,,54.61600112915039
2023-07-21,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,54.6510009765625
2023-07-22,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,
2023-07-23,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,
2023-07-24,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,71.2,54.72000122070312
2023-07-25,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,54.48500061035156
2023-07-26,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,54.52500152587891
2023-07-27,68.0,62.0,58.0,50.0,60.0,60.0,54.0,52.0,,54.46500015258789
2023-07-28,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,54.78099822998047
2023-07-29,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,
2023-07-30,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,
2023-07-31,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,75.2,54.90399932861328
2023-08-01,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,54.71900177001953
2023-08-02,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,54.87900161743164
2023-08-03,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,55.33100128173828
2023-08-04,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,55.72999954223633
2023-08-05,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,
2023-08-06,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,,
2023-08-07,70.0,64.0,60.0,52.0,62.0,62.0,56.0,54.0,79.2,55.11999893188477
2023-08-08,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,56.19900131225586
2023-08-09,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,56.28499984741211
2023-08-10,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,56.29399871826172
2023-08-11,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,56.15700149536133
2023-08-12,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,
2023-08-13,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,,
2023-08-14,72.0,65.0,62.0,54.0,64.0,64.0,58.0,56.0,80.5,56.57199859619141
2023-08-15,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,56.85699844360352
2023-08-16,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,56.8489990234375
2023-08-17,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,56.62599945068359
2023-08-18,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,56.70500183105469
2023-08-19,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,
2023-08-20,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,,
2023-08-21,75.0,68.0,64.0,56.0,65.0,65.0,60.0,58.0,80.7,56.14199829101562
2023-08-22,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,56.25
2023-08-23,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,56.1349983215332
2023-08-24,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,56.41500091552734
2023-08-25,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,56.61999893188477
2023-08-26,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,
2023-08-27,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,,
2023-08-28,78.0,70.0,65.0,58.0,68.0,66.0,62.0,60.0,81.3,56.59600067138672
2023-08-29,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,56.71099853515625
2023-08-30,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,56.67399978637695
2023-08-31,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,56.75899887084961
2023-09-01,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,56.6150016784668
2023-09-02,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,
2023-09-03,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,,
2023-09-04,80.0,72.0,68.0,60.0,70.0,68.0,65.0,62.0,82.5,56.52999877929688
2023-09-05,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.57500076293945
2023-09-06,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.97000122070312
2023-09-07,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.92100143432617
2023-09-08,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.67900085449219
2023-09-09,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-10,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-11,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,85.0,56.65999984741211
2023-09-12,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.68600082397461
2023-09-13,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.61899948120117
2023-09-14,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.62200164794922
2023-09-15,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.73099899291992
2023-09-16,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-17,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-18,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,87.5,56.86000061035156
2023-09-19,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.59799957275391
2023-09-20,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.73600006103516
2023-09-21,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.74800109863281
2023-09-22,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.76699829101562
2023-09-23,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-24,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-09-25,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,88.75,56.8120002746582
2023-09-26,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.84999847412109
2023-09-27,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,57.21699905395508
2023-09-28,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.96699905395508
2023-09-29,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.63800048828125
2023-09-30,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-10-01,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,
2023-10-02,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,86.75,56.69499969482422
2023-10-03,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.76399993896484
2023-10-04,65.0,60.0,45.0,41.0,65.0,60.0,45.0,41.0,,56.83000183105469
2023-10-05,65.0,60.0,46.0,42.0,65.0,60.0,46.0,42.0,,56.60900115966797
2023-10-06,65.0,60.0,46.0,42.0,65.0,60.0,46.0,42.0,,56.63100051879883
2023-10-07,65.0,60.0,46.0,42.0,65.0,60.0,46.0,42.0,,
2023-10-08,65.0,60.0,46.0,42.0,65.0,60.0,46.0,42.0,,
2023-10-09,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,84.3,56.68000030517578
2023-10-10,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,56.88000106811523
2023-10-11,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,56.77899932861328
2023-10-12,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,56.52700042724609
2023-10-13,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,56.77299880981445
2023-10-14,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,
2023-10-15,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,
2023-10-16,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,85.0,56.79999923706055
2023-10-17,65.0,60.0,48.0,43.0,65.0,60.0,48.0,43.0,,56.61999893188477
2023-10-18,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,56.61199951171875
2023-10-19,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,56.82600021362305
2023-10-20,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,56.75500106811523
2023-10-21,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,
2023-10-22,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,
2023-10-23,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,84.05,56.75500106811523
2023-10-24,65.0,60.0,48.5,43.5,65.0,60.0,48.5,43.5,,56.65599822998047
2023-10-25,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.67900085449219
2023-10-26,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.76100158691406
2023-10-27,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.88100051879883
2023-10-28,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,
2023-10-29,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,
2023-10-30,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,82.8,56.87599945068359
2023-10-31,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.70700073242188
2023-11-01,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.78200149536133
2023-11-02,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.65499877929688
2023-11-03,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,56.49499893188477
2023-11-04,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,
2023-11-05,65.0,60.0,49.0,44.0,65.0,60.0,49.0,44.0,,
2023-11-06,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,81.7,55.69100189208984
2023-11-07,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,55.73199844360352
2023-11-08,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,55.93000030517578
2023-11-09,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,55.75
2023-11-10,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,55.94400024414062
2023-11-11,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,
2023-11-12,65.0,60.0,50.0,45.0,65.0,60.0,50.0,45.0,,
2023-11-13,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,78.7,55.89699935913086
2023-11-14,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,55.79999923706055
2023-11-15,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,55.49800109863281
2023-11-16,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,55.72999954223633
2023-11-17,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,55.61999893188477
2023-11-18,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,
2023-11-19,66.0,61.0,51.0,46.0,65.0,60.0,51.0,46.0,,
2023-11-20,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,77.65,55.38600158691406
2023-11-21,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,55.11999893188477
2023-11-22,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,55.28499984741211
2023-11-23,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,55.32099914550781
2023-11-24,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,55.21200180053711
2023-11-25,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,
2023-11-26,68.0,62.0,52.0,47.0,65.0,60.0,52.0,47.0,,
2023-11-27,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,77.65,55.4911003112793
2023-11-28,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,55.34000015258789
2023-11-29,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,54.83000183105469
2023-11-30,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,55.20000076293945
2023-12-01,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,55.50199890136719
2023-12-02,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,
2023-12-03,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,
2023-12-04,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,77.65,55.23600006103516
2023-12-05,68.0,62.0,53.0,48.0,65.0,60.0,53.0,48.0,,55.32500076293945
2023-12-06,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,55.12099838256836
2023-12-07,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,55.25400161743164
2023-12-08,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,55.37300109863281
2023-12-09,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,
2023-12-10,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,
2023-12-11,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,75.8,55.36299896240234
2023-12-12,68.0,63.0,54.0,49.0,65.0,60.0,54.0,49.0,,55.54600143432617
2023-12-13,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,55.52700042724609
2023-12-14,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,55.47999954223633
2023-12-15,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,55.65599822998047
2023-12-16,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,
2023-12-17,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,
2023-12-18,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,75.8,55.73600006103516
2023-12-19,70.0,64.0,55.0,50.0,65.0,60.0,55.0,50.0,,55.65399932861328
2023-12-20,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,55.59099960327148
2023-12-21,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,55.61999893188477
2023-12-22,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,55.2599983215332
2023-12-23,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,
2023-12-24,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,
2023-12-25,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,77.2,55.23500061035156
2023-12-26,70.0,65.0,56.0,51.0,65.0,60.0,56.0,51.0,,55.38999938964844
2023-12-27,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.31499862670898
2023-12-28,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.54899978637695
2023-12-29,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.31499862670898
2023-12-30,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,
2023-12-31,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,
2024-01-01,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,77.2,55.25
2024-01-02,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.38800048828125
2024-01-03,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.5629997253418
2024-01-04,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.67300033569336
2024-01-05,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,55.52299880981445
2024-01-06,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,
2024-01-07,72.0,66.0,58.0,52.0,65.0,62.0,58.0,52.0,,
2024-01-08,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,77.3,55.49399948120117
2024-01-09,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,55.64799880981445
2024-01-10,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,56.08700180053711
2024-01-11,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,56.03099822998047
2024-01-12,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,55.94499969482422
2024-01-13,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,
2024-01-14,68.0,62.0,55.0,52.0,65.0,62.0,55.0,51.0,,
2024-01-15,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,77.2,55.78200149536133
2024-01-16,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,55.72900009155273
2024-01-17,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,55.90200042724609
2024-01-18,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,55.90700149536133
2024-01-19,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,55.70299911499023
2024-01-20,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,
2024-01-21,65.0,60.0,54.0,50.0,60.0,56.0,52.0,50.0,,
2024-01-22,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,78.15,55.86399841308594
2024-01-23,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,56.33200073242188
2024-01-24,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,56.29100036621094
2024-01-25,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,56.18199920654297
2024-01-26,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,56.50500106811523
2024-01-27,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,
2024-01-28,65.0,61.0,55.0,51.0,60.0,56.0,53.0,51.0,,
2024-01-29,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,80.75,56.22200012207031
2024-01-30,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,56.32500076293945
2024-01-31,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,56.29999923706055
2024-02-01,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,56.09600067138672
2024-02-02,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,55.92900085449219
2024-02-03,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,
2024-02-04,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,
2024-02-05,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,79.65,56.16400146484375
2024-02-06,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,56.29700088500977
2024-02-07,65.0,62.0,56.0,52.0,60.0,56.0,54.0,52.0,,56.12400054931641
2024-02-08,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,55.95000076293945
2024-02-09,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,55.96599960327148
2024-02-10,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,
2024-02-11,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,
2024-02-12,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,79.65,55.86999893188477
2024-02-13,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,55.89199829101562
2024-02-14,65.0,62.5,56.0,53.0,60.0,56.0,55.0,53.0,,56.02500152587891
2024-02-15,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,56.03400039672852
2024-02-16,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,55.81900024414062
2024-02-17,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,
2024-02-18,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,
2024-02-19,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,81.35,55.95999908447266
2024-02-20,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,55.99800109863281
2024-02-21,66.0,63.0,57.0,54.0,60.0,58.0,56.0,54.0,,55.8489990234375
2024-02-22,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,55.81999969482422
2024-02-23,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,55.76300048828125
2024-02-24,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,
2024-02-25,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,
2024-02-26,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,81.35,55.86700057983398
2024-02-27,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,56.03099822998047
2024-02-28,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,56.07199859619141
2024-02-29,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,56.21099853515625
2024-03-01,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,56.16500091552734
2024-03-02,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,
2024-03-03,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,
2024-03-04,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,80.15,56.0099983215332
2024-03-05,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,55.96799850463867
2024-03-06,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,55.93299865722656
2024-03-07,68.0,63.5,57.0,55.0,62.0,58.0,56.0,54.0,,55.80699920654297
2024-03-08,68.0,64.0,57.5,55.0,62.0,59.0,56.0,54.0,,55.70100021362305
2024-03-09,68.0,64.0,57.5,55.0,62.0,59.0,56.0,54.0,,
2024-03-10,68.0,64.0,57.5,55.0,62.0,59.0,56.0,54.0,,
